image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power,interior_hfr,boundary_hfr,near_background_hfr,interior_freq_std,boundary_freq_std,near_background_freq_std,boundary_freq_gap,interior_points,boundary_points,near_background_points
gas_40ff264869cdb303,NBI,train,dataset\NBI\train\images\gas_40ff264869cdb303.jpg,dataset\NBI\train\masks\gas_40ff264869cdb303.png,557,480,0.063385009765625,0.0003491037198925671,543203132.8533949,189634.23433641647,0.0003385104201348919,0.0004364200212564848,0.0004996821500632639,0.00021431964607108642,0.0003410569608193957,0.0004779865171926109,0.00016117172992837197,256,256,256
gas_41372531d377bb9d,NBI,train,dataset\NBI\train\images\gas_41372531d377bb9d.jpg,dataset\NBI\train\masks\gas_41372531d377bb9d.png,444,480,0.2218780517578125,0.0004261668786610609,565588003.0860747,241034.87388333495,0.0007851494413433,0.0007536725302655174,0.0006839566690228855,0.00016933472682639276,0.000238774397815837,0.00022349301188897782,0.00010119277232041449,256,256,256
gas_41376424a6f9be36,NBI,train,dataset\NBI\train\images\gas_41376424a6f9be36.jpg,dataset\NBI\train\masks\gas_41376424a6f9be36.png,1158,1009,0.4570159912109375,0.000763888453080402,814214763.9117262,621969.2564797533,0.0009163209672437185,0.0009313362906887972,0.0012167514128988582,0.000439613433570143,0.0006168962854602436,0.000855503726012996,0.0003004304456551397,256,256,256
gas_417e60a4541ec2fd,NBI,train,dataset\NBI\train\images\gas_417e60a4541ec2fd.jpg,dataset\NBI\train\masks\gas_417e60a4541ec2fd.png,550,480,0.29046630859375,0.0002892586804685929,947659896.8012921,274118.85128174466,0.0007199881914219832,0.0007452013582527752,0.0006622517056412338,0.0007454863980000405,0.0010304944165953405,0.001135443828620089,0.00010816281944233351,256,256,256
gas_418e68a2e853e3fc,NBI,train,dataset\NBI\train\images\gas_418e68a2e853e3fc.jpg,dataset\NBI\train\masks\gas_418e68a2e853e3fc.png,550,480,0.626556396484375,0.00018148020963121113,1283451404.180915,232921.02988222477,0.00020349445294709652,0.0005175660974102243,0.0009669634369401956,0.00017724949671130678,0.0004856953269852343,0.0008566465263400952,0.000763468983993099,256,256,256
gas_419aee3eec4aeeea,NBI,train,dataset\NBI\train\images\gas_419aee3eec4aeeea.jpg,dataset\NBI\train\masks\gas_419aee3eec4aeeea.png,560,480,0.1226806640625,0.0006131091424622317,661089746.2133026,405320.16739141237,0.0011662322278673065,0.0008860686814566351,0.0008101849653953197,0.00032367252602451556,0.0003665031307750183,0.0003974224802645496,0.0003560472624719868,256,256,256
gas_419b405d9cf3f6ed,NBI,train,dataset\NBI\train\images\gas_419b405d9cf3f6ed.jpg,dataset\NBI\train\masks\gas_419b405d9cf3f6ed.png,1031,896,0.5287017822265625,0.0004041685545242162,1066427087.2330335,431016.2943524454,0.0019566820471630443,0.0014813099063312298,0.0008148899320640317,0.0015023389757752989,0.0018591330451548276,0.0008964874879288287,0.0011417921150990125,256,256,256
gas_420f770056f05411,NBI,train,dataset\NBI\train\images\gas_420f770056f05411.jpg,dataset\NBI\train\masks\gas_420f770056f05411.png,551,430,0.5360565185546875,0.0001832071301859043,604949955.7253366,110831.14529452877,0.00021778038381253424,0.00048018185143757516,0.0006188321380290292,0.0002911964920336758,0.0005528185773932865,0.0007881485022578399,0.00040105175421649496,256,256,256
gas_4260e50940473643,NBI,train,dataset\NBI\train\images\gas_4260e50940473643.jpg,dataset\NBI\train\masks\gas_4260e50940473643.png,1158,1009,0.457794189453125,0.00018376259914214656,1157906825.820715,212779.96787724737,0.00025256132609832694,0.0005064903619679221,0.0005528596018131754,0.00022821383351352885,0.0003707489909989784,0.0004471315389735036,0.00030029827571484847,256,256,256
gas_428e570eea35611f,NBI,train,dataset\NBI\train\images\gas_428e570eea35611f.jpg,dataset\NBI\train\masks\gas_428e570eea35611f.png,1158,1009,0.5225982666015625,0.0003630234448454585,987080211.5036372,358333.25871883414,0.0005492433800298412,0.0007284954504235576,0.0006871698251632428,0.0003873869083059631,0.00041657368638570847,0.00043339423666831735,0.00022057769565403125,256,256,256
gas_42a03c88374a0fcd,NBI,train,dataset\NBI\train\images\gas_42a03c88374a0fcd.jpg,dataset\NBI\train\masks\gas_42a03c88374a0fcd.png,1156,1006,0.3378753662109375,0.0004205346904179276,757655199.3440064,318620.294699665,0.000773711110071885,0.0005636931755300658,0.0005093062406064873,0.0003510594088661292,0.00029592780280997174,0.00046187917835329145,0.0002644048694653978,256,256,256
gas_42a24e1f34cefe4b,NBI,train,dataset\NBI\train\images\gas_42a24e1f34cefe4b.jpg,dataset\NBI\train\masks\gas_42a24e1f34cefe4b.png,1156,1006,0.3917694091796875,0.0002582650129207485,1061904478.3607529,274252.77382444055,0.00065073258893699,0.0007191787392642153,0.0006210710414302174,0.0005039023218318923,0.0008832518517414258,0.0008658891941360407,0.00016655384816122317,256,256,256
gas_42a659eaf019eebc,NBI,train,dataset\NBI\train\images\gas_42a659eaf019eebc.jpg,dataset\NBI\train\masks\gas_42a659eaf019eebc.png,552,473,0.540802001953125,0.00036948807885752127,1133510076.481353,418818.46052473714,0.0005038871430029195,0.0006016492389026382,0.0006200949595117851,0.0003017928679160922,0.00040557449730085367,0.00040983952895783874,0.00011620781650886563,256,256,256
gas_42a82e1830350533,NBI,train,dataset\NBI\train\images\gas_42a82e1830350533.jpg,dataset\NBI\train\masks\gas_42a82e1830350533.png,525,479,0.1511383056640625,0.0008400612261354496,569642139.1629682,478534.2738836634,0.0007774862926838999,0.0010924633748934749,0.0013038656868079737,0.0005880017023568528,0.0011525806624059234,0.001526605322213537,0.0005263793941240739,256,256,256
gas_43228a10f6bc6a8c,NBI,train,dataset\NBI\train\images\gas_43228a10f6bc6a8c.jpg,dataset\NBI\train\masks\gas_43228a10f6bc6a8c.png,549,481,0.380096435546875,5.4090712955926825e-05,807070735.1966166,43655.03147264902,0.00018058345186968658,0.0002840165498565263,0.0002964635101359257,0.0001214129983624499,0.0001533360410240483,0.0001607147290900547,0.00011588005826623912,256,256,256
gas_4345be5bb7fba117,NBI,train,dataset\NBI\train\images\gas_4345be5bb7fba117.jpg,dataset\NBI\train\masks\gas_4345be5bb7fba117.png,1158,1009,0.737548828125,0.0012928411814621898,739367834.3480201,955885.1844936348,0.0012855598033999062,0.0019792563520977247,0.0030494815951420187,0.0008577878594695884,0.0015470385992010307,0.001572967852573348,0.0017639217917421125,256,256,256
gas_4389a33385fc3111,NBI,train,dataset\NBI\train\images\gas_4389a33385fc3111.jpg,dataset\NBI\train\masks\gas_4389a33385fc3111.png,1156,1007,0.1290435791015625,0.0007182565356766682,688278390.6320336,494360.452436477,0.0016788291301358857,0.0011497232016630138,0.0009543280324319341,0.0005063400987970695,0.000499182633173011,0.0005138239193482926,0.0007245010977039516,256,256,256
gas_43ca2f2232b88192,NBI,train,dataset\NBI\train\images\gas_43ca2f2232b88192.jpg,dataset\NBI\train\masks\gas_43ca2f2232b88192.png,1156,1007,0.5005035400390625,0.00019260791648545366,958699904.4035372,184653.19112196888,0.0005162212064967593,0.000678802997568322,0.0004284650572532523,0.0005400390848867734,0.0010276332592551768,0.00043061207456568596,0.00041291973138663245,256,256,256
gas_43f3f3fe9fbc22ff,NBI,train,dataset\NBI\train\images\gas_43f3f3fe9fbc22ff.jpg,dataset\NBI\train\masks\gas_43f3f3fe9fbc22ff.png,515,479,0.1908721923828125,0.00039622309255075186,778413546.181438,308425.42255140684,0.0005702499798364428,0.0008102041265270744,0.0009268710676606126,0.00021706002612767474,0.0005033926244541802,0.0006990129416608331,0.0003566210878241698,256,256,256
gas_4403a73cd3beec2c,NBI,train,dataset\NBI\train\images\gas_4403a73cd3beec2c.jpg,dataset\NBI\train\masks\gas_4403a73cd3beec2c.png,1369,643,0.2086944580078125,4.2072173040970055e-05,733179442.9677204,30846.452394619966,0.00017384022248025037,0.000317667549428215,0.0003417695622671017,0.00012858887099703593,0.0002874577535323487,0.0003753308482761822,0.00016792933978685134,256,256,256
gas_440564c5d1fccf3b,NBI,train,dataset\NBI\train\images\gas_440564c5d1fccf3b.jpg,dataset\NBI\train\masks\gas_440564c5d1fccf3b.png,1158,1009,0.4183807373046875,0.0009093080109110625,581643204.363122,528892.825219367,0.0011689292988580737,0.0011810034892872103,0.00128347616649632,0.00045567958709865497,0.000630850135007567,0.0007625527648793775,0.00011454686763824628,256,256,256
gas_444349ba80d729a,NBI,train,dataset\NBI\train\images\gas_444349ba80d729a.jpg,dataset\NBI\train\masks\gas_444349ba80d729a.png,561,454,0.6575927734375,0.00034799476660860994,544196476.1910032,189377.5257213161,0.0010203904129625747,0.0008112359996689079,0.00072597557524319,0.0007024301945238305,0.0010051107401042696,0.0009003798667774741,0.00029441483771938464,256,256,256
gas_4453d865a2f81367,NBI,train,dataset\NBI\train\images\gas_4453d865a2f81367.jpg,dataset\NBI\train\masks\gas_4453d865a2f81367.png,1156,1008,0.1253662109375,0.0007071886232566832,605992696.2245289,428551.1405466301,0.001376555219399632,0.0006861206514327889,0.0005520670535525919,0.0006696806603398234,0.0003195073838121039,0.00028788015377576254,0.00082448816584704,256,256,256
gas_44634e2752078405,NBI,train,dataset\NBI\train\images\gas_44634e2752078405.jpg,dataset\NBI\train\masks\gas_44634e2752078405.png,1156,1008,0.5014495849609375,0.00027895230156327626,656436517.8694963,183114.4774898787,0.00039514035442205967,0.00027125116860116896,0.00028867758092909757,0.00022583255206616823,0.0002275700804019972,0.0002931793306445287,0.0001413155981488193,256,256,256
gas_4482a3710f2b08b8,NBI,train,dataset\NBI\train\images\gas_4482a3710f2b08b8.jpg,dataset\NBI\train\masks\gas_4482a3710f2b08b8.png,1158,1009,0.5365447998046875,0.001511216912551975,507675342.09919274,767207.5630659098,0.0022101751729535634,0.0018192641335298893,0.0018576043803675824,0.0011108169398553443,0.001226183340354378,0.001692923427604794,0.0004292512862613671,256,256,256
gas_4486cf2fe8eb4934,NBI,train,dataset\NBI\train\images\gas_4486cf2fe8eb4934.jpg,dataset\NBI\train\masks\gas_4486cf2fe8eb4934.png,1158,987,0.5984954833984375,0.0006632817081168521,674296729.2456747,447248.6863516777,0.0010717378669039459,0.0008498213923186797,0.0008996750480426443,0.0005753315332281846,0.0007642510890396951,0.0008460864717562743,0.0002717701303092308,256,256,256
gas_44a950f0476b9d95,NBI,train,dataset\NBI\train\images\gas_44a950f0476b9d95.jpg,dataset\NBI\train\masks\gas_44a950f0476b9d95.png,1156,1007,0.5992584228515625,0.0002989559730480841,793011932.3194466,237075.65386530157,0.00043518507846401224,0.0005837906360791567,0.0007019983333434786,0.00047757253576723836,0.0005332513712609461,0.0005935539640029525,0.00026681325487946635,256,256,256
gas_44b93557a6ecff86,NBI,train,dataset\NBI\train\images\gas_44b93557a6ecff86.jpg,dataset\NBI\train\masks\gas_44b93557a6ecff86.png,1156,978,0.3625640869140625,0.0003595185897123217,476581709.54605156,171339.98409868378,0.00048111559368406155,0.0004314976460571708,0.0003844452479352189,0.00018298160355696992,0.0001862929432471114,0.00015336955171251805,9.667034574884268e-05,256,256,256
gas_44f416c549b1e349,NBI,train,dataset\NBI\train\images\gas_44f416c549b1e349.jpg,dataset\NBI\train\masks\gas_44f416c549b1e349.png,1156,1008,0.177398681640625,0.0013871774549539435,547378478.0268512,759311.0840458506,0.00268974872651122,0.001870957064605179,0.0017166431020071249,0.0014813513806636142,0.001176936059012455,0.0010936545820379364,0.0009731056245040953,256,256,256
gas_453ddd410e806f2b,NBI,train,dataset\NBI\train\images\gas_453ddd410e806f2b.jpg,dataset\NBI\train\masks\gas_453ddd410e806f2b.png,1158,1008,0.2931671142578125,0.0012968953652887998,451563158.8716955,585630.1678758719,0.0017586180113417203,0.0011787232234533986,0.0010323492555236766,0.0005287128240680944,0.0004352124459974814,0.0004958601047433345,0.0007262687558180438,256,256,256
gas_4555fb3cce7bed65,NBI,train,dataset\NBI\train\images\gas_4555fb3cce7bed65.jpg,dataset\NBI\train\masks\gas_4555fb3cce7bed65.png,1091,1008,0.547149658203125,0.0009924905292107062,692839567.2261437,687636.7087343921,0.001231559331074945,0.0009021907685178501,0.0011666943933801785,0.0007193721253805597,0.00046223360418246533,0.000603304041827822,0.0005938721874194231,256,256,256
gas_455a2558ae3965f5,NBI,train,dataset\NBI\train\images\gas_455a2558ae3965f5.jpg,dataset\NBI\train\masks\gas_455a2558ae3965f5.png,548,464,0.320068359375,0.0001279411528521552,990463416.166459,126721.03132222075,0.0003637950069783363,0.00036445430848675866,0.00040347191969054635,0.00020052814936030895,0.00022249101722439697,0.0002029603894438392,3.9676912712210055e-05,256,256,256
gas_457b50c192a1d2f9,NBI,train,dataset\NBI\train\images\gas_457b50c192a1d2f9.jpg,dataset\NBI\train\masks\gas_457b50c192a1d2f9.png,1158,1008,0.3173065185546875,0.00043263336311301007,671838836.4627756,290659.8952888222,0.0006623122913782468,0.000462543435599764,0.00041031264535184604,0.00025270970301426583,0.00018772664771153242,0.00019338046244119582,0.00025199964602640076,256,256,256
gas_459a7336e45e76a0,NBI,train,dataset\NBI\train\images\gas_459a7336e45e76a0.jpg,dataset\NBI\train\masks\gas_459a7336e45e76a0.png,1158,1009,0.21380615234375,0.0006766305004275823,653286115.4216993,442033.31120017567,0.0006811348633728498,0.0008491605193063246,0.0009044436291722561,0.0002116789862171348,0.0004605575976446691,0.0005924870176546221,0.00022330876579940628,256,256,256
gas_45a3693796aadf34,NBI,train,dataset\NBI\train\images\gas_45a3693796aadf34.jpg,dataset\NBI\train\masks\gas_45a3693796aadf34.png,1156,1007,0.27740478515625,0.0008180649529430982,820290044.3386391,671050.5365215808,0.0009866743842227052,0.0009019147081763696,0.0007669494125425168,0.0006160035859969412,0.0007993675275628187,0.0006781463829050322,0.00021972497168018838,256,256,256
gas_45fdc2373696ff39,NBI,train,dataset\NBI\train\images\gas_45fdc2373696ff39.jpg,dataset\NBI\train\masks\gas_45fdc2373696ff39.png,1158,1008,0.31414794921875,0.0012991279819626962,561054598.0333716,728881.7277139857,0.001583892917778597,0.0013802721950852029,0.001470248137851514,0.0008273733934635224,0.0010198413777779613,0.0012112498821555617,0.00029359666545970527,256,256,256
gas_464a57b3703419df,NBI,train,dataset\NBI\train\images\gas_464a57b3703419df.jpg,dataset\NBI\train\masks\gas_464a57b3703419df.png,1156,1007,0.299591064453125,0.0009522028386459958,567687366.3276587,540553.5216806659,0.0013661618406292124,0.0007698958629033022,0.0006992983966636923,0.0006771644787881248,0.00037898226253121577,0.0003562950972821257,0.00066686344396552,256,256,256
gas_46571c2d2d2c0d46,NBI,train,dataset\NBI\train\images\gas_46571c2d2d2c0d46.jpg,dataset\NBI\train\masks\gas_46571c2d2d2c0d46.png,485,480,0.0785369873046875,0.001602199343930443,420754545.68329096,674132.6570495204,0.002610365866689095,0.0028378681600380326,0.0025267398109688616,0.0006554473960763955,0.0005436514525474948,0.0005467927803694595,0.0005386306424181087,256,256,256
gas_4673e4e95279c87f,NBI,train,dataset\NBI\train\images\gas_4673e4e95279c87f.jpg,dataset\NBI\train\masks\gas_4673e4e95279c87f.png,1158,1007,0.9375,0.0004914885228301951,753461642.1671661,370317.74951795355,0.0008687969226483451,0.0008663128568940447,0.001377333979596944,0.0008039129579340536,0.0007291052916356737,0.0006510324661774375,0.0005135051884571998,256,256,256
gas_469d4b10f6a64cd5,NBI,train,dataset\NBI\train\images\gas_469d4b10f6a64cd5.jpg,dataset\NBI\train\masks\gas_469d4b10f6a64cd5.png,1157,1007,0.8834686279296875,0.0003962047334677557,738198653.9665668,292477.8009410796,0.0004902510288904558,0.0006073221932613005,0.0008514917298305965,0.0002917380695233507,0.0005380758973183686,0.0008189781528354462,0.00036124070094014065,256,256,256
gas_46ba362863c91bd,NBI,train,dataset\NBI\train\images\gas_46ba362863c91bd.jpg,dataset\NBI\train\masks\gas_46ba362863c91bd.png,564,480,0.104949951171875,0.0005298921781991994,399124080.73055,211492.72851006428,0.0004969306329275002,0.0007307413188836966,0.0007950744436970277,0.0001837084887967765,0.0002871624510917941,0.0003380913864587435,0.00029814381076952753,256,256,256
gas_46f887d51f495cfd,NBI,train,dataset\NBI\train\images\gas_46f887d51f495cfd.jpg,dataset\NBI\train\masks\gas_46f887d51f495cfd.png,557,480,0.3814544677734375,0.0001880845754431694,630087512.3175393,118509.74224628715,0.0004210784261802289,0.0003520978328983618,0.00039232873694641725,0.00017440461310070217,0.00027689903067968974,0.0005053094570055348,0.00010921149732992248,256,256,256
gas_470dce12db621e4c,NBI,train,dataset\NBI\train\images\gas_470dce12db621e4c.jpg,dataset\NBI\train\masks\gas_470dce12db621e4c.png,1157,1006,0.3932647705078125,0.00028775445288361286,898138375.555002,258443.3168716064,0.00036292781759020444,0.000276277604286597,0.0002841664295797857,0.00024231206920935397,0.00021098256722298288,0.00018807674528379897,9.45390385967961e-05,256,256,256
gas_47348f0125bb0eea,NBI,train,dataset\NBI\train\images\gas_47348f0125bb0eea.jpg,dataset\NBI\train\masks\gas_47348f0125bb0eea.png,1156,1008,0.334991455078125,0.0009521963942210612,870923088.3964013,829289.8244149238,0.00035237152807713267,0.000683571068155275,0.0008242847315945647,0.00040925393237646986,0.0007760941497457367,0.0009130193493919501,0.000471913203517432,256,256,256
gas_4777b3b7f066fb1d,NBI,train,dataset\NBI\train\images\gas_4777b3b7f066fb1d.jpg,dataset\NBI\train\masks\gas_4777b3b7f066fb1d.png,1031,896,0.371673583984375,0.0006641667593596355,579928790.6659899,385169.4255559829,0.0006381640035590824,0.000985106837856807,0.0018186534150946413,0.0004074304445160913,0.0011365352695260245,0.0017347014729486036,0.001180489411535559,256,256,256
gas_477ecb7e5c186659,NBI,train,dataset\NBI\train\images\gas_477ecb7e5c186659.jpg,dataset\NBI\train\masks\gas_477ecb7e5c186659.png,1031,896,0.2665252685546875,0.0008153778106839776,345118230.0862746,281401.74687487585,0.0008414146387399719,0.0008185480702500592,0.0008592461419038243,0.0002727709672082319,0.00024303402296053993,0.00031261895212333907,6.356464014367776e-05,256,256,256
gas_479db73762619791,NBI,train,dataset\NBI\train\images\gas_479db73762619791.jpg,dataset\NBI\train\masks\gas_479db73762619791.png,1158,1009,0.6092681884765625,0.0007285253175216586,916440083.3855286,667649.8027380175,0.001033057376669771,0.0008922492284509208,0.0007486507150118221,0.0004955356318261314,0.0005437776202425885,0.0005658819571792414,0.000284406661657949,256,256,256
gas_47b886faa509fb45,NBI,train,dataset\NBI\train\images\gas_47b886faa509fb45.jpg,dataset\NBI\train\masks\gas_47b886faa509fb45.png,1156,1006,0.284149169921875,0.000354739511653183,901820796.2776164,319911.46887020627,0.0003525230645491517,0.0004874051888838276,0.0004983372513341802,0.0002660609784802761,0.0003984672940857636,0.00038273202898779377,0.0001458141867850285,256,256,256
gas_4800a6b84223e94b,NBI,train,dataset\NBI\train\images\gas_4800a6b84223e94b.jpg,dataset\NBI\train\masks\gas_4800a6b84223e94b.png,1156,1006,0.3244171142578125,0.0005813481601175891,659700143.1429753,383515.46444547886,0.0003917422993698716,0.0006128020535869231,0.0006471862561861916,0.00023607963248267272,0.00043392984698337265,0.0004608608204548676,0.00025544395681632,256,256,256
gas_481160ccf2a7f7c1,NBI,train,dataset\NBI\train\images\gas_481160ccf2a7f7c1.jpg,dataset\NBI\train\masks\gas_481160ccf2a7f7c1.png,1158,1009,0.87176513671875,0.00044826953783041524,813778637.3275506,364792.1736510862,0.0009320275920361469,0.0010264064550214748,0.001985570895977014,0.0012604731113131295,0.0009194922389025027,0.0015780735652468436,0.001053543303940867,256,256,256
gas_484a944963cd5218,NBI,train,dataset\NBI\train\images\gas_484a944963cd5218.jpg,dataset\NBI\train\masks\gas_484a944963cd5218.png,562,480,0.7642974853515625,0.00035790336457139637,1651195526.8089497,590968.4346101624,0.000518267636039156,0.0007603733421847679,0.0010665065464417218,0.0003090262955001172,0.0005585796158398369,0.00067935154025095,0.0005482389104025658,256,256,256
gas_48670a4c86a3ef30,NBI,train,dataset\NBI\train\images\gas_48670a4c86a3ef30.jpg,dataset\NBI\train\masks\gas_48670a4c86a3ef30.png,530,480,0.6362152099609375,0.0005254202555441222,842760326.5491117,442803.3461378821,0.001147395613320669,0.0011306705890075197,0.0012167862569957902,0.000726518964789894,0.000951663658146273,0.0009760698611035677,0.00010284069230141984,256,256,256
gas_48675135f540d2e5,NBI,train,dataset\NBI\train\images\gas_48675135f540d2e5.jpg,dataset\NBI\train\masks\gas_48675135f540d2e5.png,514,480,0.1411895751953125,0.0014124957526236517,774290920.071234,1093682.6358956774,0.0028907941278557728,0.002123966267263519,0.0018935367567332981,0.0008258775291972072,0.0007106633313142584,0.0006543427925217983,0.0009972573711224746,256,256,256
gas_48809ad6216445ac,NBI,train,dataset\NBI\train\images\gas_48809ad6216445ac.jpg,dataset\NBI\train\masks\gas_48809ad6216445ac.png,1158,1008,0.2843017578125,0.0008046282049890059,467632298.8320184,376270.1372040893,0.000999895285365539,0.001115770240401012,0.0010653263674993848,0.00023635970767672663,0.00048107978611413964,0.0005654694625742433,0.0001663188279371001,256,256,256
gas_489db04f0c1caa8d,NBI,train,dataset\NBI\train\images\gas_489db04f0c1caa8d.jpg,dataset\NBI\train\masks\gas_489db04f0c1caa8d.png,550,480,0.5183258056640625,0.00022173648728275944,1159664324.4615455,257139.8937332373,0.00019741107635766437,0.00042248784652612744,0.0006007898098460249,0.0001383969096800109,0.00038702895088557843,0.0005890593257361429,0.0004033787334883605,256,256,256
gas_48a5a156ef00d4b3,NBI,train,dataset\NBI\train\images\gas_48a5a156ef00d4b3.jpg,dataset\NBI\train\masks\gas_48a5a156ef00d4b3.png,561,480,0.499359130859375,0.00030065448223581207,777960624.6429527,233897.3488018759,0.0005855540323521787,0.0004932121559442706,0.0005359001993668032,0.000448796667803627,0.0004141311277236689,0.0006497836984025329,0.00013502991983044082,256,256,256
gas_48aa3f7ed7b00aa,NBI,train,dataset\NBI\train\images\gas_48aa3f7ed7b00aa.jpg,dataset\NBI\train\masks\gas_48aa3f7ed7b00aa.png,1149,1009,0.2616729736328125,0.0008093822399715304,646518848.4084584,523280.87370865233,0.0011590958264954486,0.0009924421042341654,0.0009306948047542775,0.0003886233558432185,0.0003972941659570611,0.0004874712165954151,0.00022840102174117118,256,256,256
gas_48fa648539a03708,NBI,train,dataset\NBI\train\images\gas_48fa648539a03708.jpg,dataset\NBI\train\masks\gas_48fa648539a03708.png,1158,1008,0.2700653076171875,0.0005525456470113004,611322314.5441294,337783.48382223165,0.0007139793884795121,0.0007768688970136845,0.000772788944789413,0.0003690030029703656,0.0005199385885967823,0.0005785491668769022,6.696946075844382e-05,256,256,256
gas_4905a4d947bb89d7,NBI,train,dataset\NBI\train\images\gas_4905a4d947bb89d7.jpg,dataset\NBI\train\masks\gas_4905a4d947bb89d7.png,550,480,0.303680419921875,0.0001654223837595111,1317488761.6674201,217942.13153139103,0.00039673148171000163,0.000502307150858053,0.000583909594509994,0.00024708360201074073,0.0005410772988780861,0.0006606637358851044,0.0001871781127999924,256,256,256
gas_4985156afbb7e33b,NBI,train,dataset\NBI\train\images\gas_4985156afbb7e33b.jpg,dataset\NBI\train\masks\gas_4985156afbb7e33b.png,514,481,0.06878662109375,0.0006862290174510354,745346567.9762552,511478.44300284697,0.001754119495817579,0.0021124524453750245,0.0025557338864182766,0.0004603380834849921,0.0009960720860852869,0.0018856797742952682,0.0008016143906006976,256,256,256
gas_4985bf139f0c20f2,NBI,train,dataset\NBI\train\images\gas_4985bf139f0c20f2.jpg,dataset\NBI\train\masks\gas_4985bf139f0c20f2.png,1157,1006,0.269866943359375,0.00039796168956916653,632407683.2499499,251674.03012267238,0.0007985429696480738,0.0012300659077448982,0.0008652246134779502,0.0005661139484528699,0.0013070671863704374,0.0006230095646651886,0.0007963642323637722,256,256,256
gas_498bdb6e284f63f3,NBI,train,dataset\NBI\train\images\gas_498bdb6e284f63f3.jpg,dataset\NBI\train\masks\gas_498bdb6e284f63f3.png,579,559,0.2684478759765625,0.00025715961443295435,922857994.3856667,237321.8060125876,0.0006686351643160232,0.0003049624109661124,0.0002432891860621416,0.000372000055654504,0.00014574125687607614,0.00011768465686829193,0.00042534597825388164,256,256,256
gas_498faf4d06fc3e2e,NBI,train,dataset\NBI\train\images\gas_498faf4d06fc3e2e.jpg,dataset\NBI\train\masks\gas_498faf4d06fc3e2e.png,1156,1007,0.3124847412109375,0.0002587654108370131,563362764.3629991,145778.79717066686,0.0003174619262613287,0.00026631010921586944,0.00033890335261155176,0.00016379263604112892,0.00025200310156508365,0.000315086964169389,0.0001237450604411416,256,256,256
gas_499dbb22c3f3b858,NBI,train,dataset\NBI\train\images\gas_499dbb22c3f3b858.jpg,dataset\NBI\train\masks\gas_499dbb22c3f3b858.png,1158,1009,0.373443603515625,0.0012702338833820179,824108876.6956712,1046811.0187747349,0.0016780223371280019,0.0012339951215446575,0.0011935500051488775,0.0007729245273253899,0.00036409268978904164,0.00046622797749861053,0.0004844723319791244,256,256,256
gas_49d83a4baf9d6456,NBI,train,dataset\NBI\train\images\gas_49d83a4baf9d6456.jpg,dataset\NBI\train\masks\gas_49d83a4baf9d6456.png,1156,854,0.254364013671875,0.00023218442601570782,710492384.5004843,164965.26648377653,0.0005067441540327252,0.000414465964427377,0.00043550370839642096,0.00019245429059574598,0.00019128784547651782,0.00020526472308148795,0.00011331593357439212,256,256,256
gas_49f391a4f66af8cb,NBI,train,dataset\NBI\train\images\gas_49f391a4f66af8cb.jpg,dataset\NBI\train\masks\gas_49f391a4f66af8cb.png,513,442,0.2289581298828125,0.0005948330358357342,435562896.9702115,259087.20030219806,0.001486841887433522,0.0010623564460783507,0.0010866839538276759,0.0007092558876493058,0.0006566419833620449,0.000706247848658905,0.00044881294910449664,256,256,256
gas_4a325a849f6a42ef,NBI,train,dataset\NBI\train\images\gas_4a325a849f6a42ef.jpg,dataset\NBI\train\masks\gas_4a325a849f6a42ef.png,484,470,0.132171630859375,0.0006683322954656854,367709743.56619763,245752.2969826954,0.0006812537143397196,0.0008195548695255294,0.0009068890473041788,0.00019804163959173557,0.00039657062977360274,0.000537811736464618,0.00022563533296445924,256,256,256
gas_4a3917d6c853c80c,NBI,train,dataset\NBI\train\images\gas_4a3917d6c853c80c.jpg,dataset\NBI\train\masks\gas_4a3917d6c853c80c.png,1158,1009,0.1387939453125,0.0005900632182104225,831680146.7142792,490743.86389194394,0.001066497871787406,0.001019504843112801,0.0011888303208943064,0.00043409036422974726,0.0005524991952537504,0.0007498037957667435,0.0002163185064561104,256,256,256
gas_4a46269ca1fb17c4,NBI,train,dataset\NBI\train\images\gas_4a46269ca1fb17c4.jpg,dataset\NBI\train\masks\gas_4a46269ca1fb17c4.png,580,560,0.14605712890625,0.0003218657959850875,1210117480.8920882,389495.42622280086,0.0003519492252209997,0.0003080503902158303,0.00025867820818633225,0.00023074760491063485,0.00025907356035686265,0.00021450367002642603,9.327101703466743e-05,256,256,256
gas_4a643b38ed1e8f74,NBI,train,dataset\NBI\train\images\gas_4a643b38ed1e8f74.jpg,dataset\NBI\train\masks\gas_4a643b38ed1e8f74.png,1158,1008,0.3529510498046875,0.0009423989489687346,849694768.062253,800751.4563661,0.0011553337599379868,0.0011989511229366688,0.001225362347190148,0.0003765380175870539,0.0006559198123439758,0.000789017150311356,7.002858725216115e-05,256,256,256
gas_4a6a66d28e2cb51a,NBI,train,dataset\NBI\train\images\gas_4a6a66d28e2cb51a.jpg,dataset\NBI\train\masks\gas_4a6a66d28e2cb51a.png,1156,1006,0.2003326416015625,0.0005616256930991406,910250343.4905341,511219.98005660204,0.0016344943023745614,0.0012223423151787763,0.001086582030150035,0.0007220571886426424,0.0006077847695277227,0.000532501314356229,0.0005479122722245263,256,256,256
