modality,stem,image_path,mask_path,width,height,foreground_ratio,size_bucket,brightness_mean,contrast_std,lesion_bg_rgb_distance,boundary_gray_diff,specular_ratio,laplacian_var,boundary_complexity,elongation,bbox_width,bbox_height,risk_score,risk_types
WL,gas_971c5fa98d861d71,WL/images/gas_971c5fa98d861d71.jpg,WL/masks/gas_971c5fa98d861d71.png,1156,1119,0.03773185483870968,medium_1-10%,118.35388946533203,55.306983947753906,58.60137939453125,1.075042724609375,0.0026159274193548387,106.75200653076172,9.218689562126134,1.3529411764705883,161,119,0.4554948195784208,低对比度/边界模糊型
WL,gas_971de3041b9f6846,WL/images/gas_971de3041b9f6846.jpg,WL/masks/gas_971de3041b9f6846.png,1158,1009,0.270771729390681,large_>=10%,92.9824447631836,49.99205017089844,66.74164581298828,1.0230941772460938,0.0020385304659498206,414.1519470214844,11.293947416977883,1.1904761904761905,475,399,0.5206430868167202,低对比度/边界模糊型
WL,gas_976fb22759a46c91,WL/images/gas_976fb22759a46c91.jpg,WL/masks/gas_976fb22759a46c91.png,1158,1121,0.04735383064516129,medium_1-10%,116.27925109863281,66.6332015991211,29.777753829956055,0.808349609375,0.06088709677419355,218.94863891601562,10.329989101012433,1.0701754385964912,183,171,0.29205430510896746,低对比度/边界模糊型;反光干扰型
WL,gas_986799b149977fa1,WL/images/gas_986799b149977fa1.jpg,WL/masks/gas_986799b149977fa1.png,1158,1010,0.2488435259856631,large_>=10%,125.48308563232422,37.70183563232422,29.43255043029785,11.0390625,0.00991263440860215,567.60107421875,8.335969815607468,1.033639143730887,327,338,0.6209217577706323,低对比度/边界模糊型
WL,gas_98b4cfa37463bc33,WL/images/gas_98b4cfa37463bc33.jpg,WL/masks/gas_98b4cfa37463bc33.png,1156,1007,0.2452928987455197,large_>=10%,92.05891418457031,46.61805725097656,61.7585334777832,0.828521728515625,0.003914650537634409,467.3893737792969,10.798344941388619,1.863468634686347,271,505,0.47354412290103604,低对比度/边界模糊型
WL,gas_98ef5bf26c3bc7b1,WL/images/gas_98ef5bf26c3bc7b1.jpg,WL/masks/gas_98ef5bf26c3bc7b1.png,1158,1009,0.02085013440860215,medium_1-10%,93.94530487060547,50.50183868408203,64.75650787353516,0.6941986083984375,0.0007280465949820789,287.1318054199219,8.71477792512118,1.2380952380952381,84,104,0.5461343336906037,低对比度/边界模糊型
WL,gas_994b835853d9a0a5,WL/images/gas_994b835853d9a0a5.jpg,WL/masks/gas_994b835853d9a0a5.png,1158,1008,0.07598743267504489,medium_1-10%,82.28865814208984,53.68760299682617,90.17573547363281,0.27243804931640625,0.0029763240574506283,205.94728088378906,11.519930596365063,1.0608695652173914,230,244,0.37581636298678095,低对比度/边界模糊型
WL,gas_99512e118f3a87f,WL/images/gas_99512e118f3a87f.jpg,WL/masks/gas_99512e118f3a87f.png,511,479,0.08806262230919765,medium_1-10%,81.98101806640625,57.86536407470703,126.98767852783203,0.9585418701171875,0.0014013212457459892,259.6261901855469,9.61746651979286,1.846774193548387,124,229,0.6061843515541265,低对比度/边界模糊型
WL,gas_997bc89eb788e697,WL/images/gas_997bc89eb788e697.jpg,WL/masks/gas_997bc89eb788e697.png,1158,1009,0.35441028225806454,large_>=10%,115.01124572753906,45.88502883911133,91.50589752197266,0.2677459716796875,0.011797155017921147,478.66796875,10.97080026096204,1.1004273504273505,515,468,0.42627724187209715,低对比度/边界模糊型
WL,gas_99861e33d2598b3f,WL/images/gas_99861e33d2598b3f.jpg,WL/masks/gas_99861e33d2598b3f.png,1156,1006,0.47230139138240573,large_>=10%,83.95879364013672,47.658287048339844,131.57969665527344,9.115604400634766,0.002378815080789946,188.93826293945312,10.613557137932357,1.5841584158415842,640,404,0.71816362986781,未标记
WL,gas_99dd47a0739beff8,WL/images/gas_99dd47a0739beff8.jpg,WL/masks/gas_99dd47a0739beff8.png,1158,1120,0.16173263327948303,large_>=10%,114.15686798095703,46.644432067871094,56.87199020385742,0.3833160400390625,0.010192851373182552,113.95369720458984,10.682491279078185,1.5607843137254902,255,398,0.29367631296891744,低对比度/边界模糊型
WL,gas_99dfbf6d30d7302c,WL/images/gas_99dfbf6d30d7302c.jpg,WL/masks/gas_99dfbf6d30d7302c.png,1150,1006,0.18380301339285715,large_>=10%,67.11157989501953,56.122886657714844,46.181427001953125,0.3387298583984375,0.0007170758928571429,183.75921630859375,10.878151422375101,1.1898734177215189,376,316,0.38371918542336547,低对比度/边界模糊型
WL,gas_9a101a781a145aba,WL/images/gas_9a101a781a145aba.jpg,WL/masks/gas_9a101a781a145aba.png,579,560,0.34875400937577106,large_>=10%,92.7569580078125,53.69012451171875,123.16831970214844,5.86346435546875,0.0024056254626202813,73.16239166259766,8.695297958058298,1.823920265780731,301,549,0.6978813862093605,未标记
WL,gas_9a1d80e485e2b64c,WL/images/gas_9a1d80e485e2b64c.jpg,WL/masks/gas_9a1d80e485e2b64c.png,1158,1008,0.1219339093357271,large_>=10%,95.85231018066406,66.6936264038086,101.27204132080078,0.9439544677734375,0.0004039497307001795,213.20028686523438,9.957435813840256,1.441747572815534,206,297,0.5916112897463379,低对比度/边界模糊型
WL,gas_9a28931674f1cb5b,WL/images/gas_9a28931674f1cb5b.jpg,WL/masks/gas_9a28931674f1cb5b.png,1158,1010,0.1425823252688172,large_>=10%,90.69688415527344,62.080379486083984,28.737951278686523,0.58489990234375,0.033330533154121864,152.05325317382812,10.494017040428723,1.4564315352697095,351,241,0.2599178277956413,低对比度/边界模糊型;反光干扰型
WL,gas_9ab2a5d18ace9c8e,WL/images/gas_9ab2a5d18ace9c8e.jpg,WL/masks/gas_9ab2a5d18ace9c8e.png,1158,1010,0.6317596326164875,large_>=10%,111.84178924560547,47.64349365234375,113.05042266845703,0.26703643798828125,0.002685371863799283,487.36865234375,10.280250601961106,1.1510791366906474,640,556,0.5380421579135406,低对比度/边界模糊型
WL,gas_9ac4461434587d08,WL/images/gas_9ac4461434587d08.jpg,WL/masks/gas_9ac4461434587d08.png,1158,1009,0.21869959677419354,large_>=10%,115.9363021850586,42.23798751831055,17.21023178100586,0.6535186767578125,9.520609318996416e-05,253.77932739257812,11.679360734146856,1.3442622950819672,305,410,0.39649874955341197,低对比度/边界模糊型
WL,gas_9ac5d367aa9e7268,WL/images/gas_9ac5d367aa9e7268.jpg,WL/masks/gas_9ac5d367aa9e7268.png,1156,1007,0.11568100358422939,large_>=10%,93.56431579589844,51.44713592529297,65.49304962158203,0.06920623779296875,9.80062724014337e-05,255.3445587158203,9.170812150914369,1.0394736842105263,228,237,0.47547695605573415,低对比度/边界模糊型
WL,gas_9aec3bec7be2b1ac,WL/images/gas_9aec3bec7be2b1ac.jpg,WL/masks/gas_9aec3bec7be2b1ac.png,1156,1007,0.6861279121863799,large_>=10%,95.25509643554688,47.01253890991211,87.42989349365234,0.83795166015625,0.016423051075268816,353.2678527832031,9.308995929512907,1.1283018867924528,598,530,0.5654126473740622,低对比度/边界模糊型
WL,gas_9b0f96ca33950c7d,WL/images/gas_9b0f96ca33950c7d.jpg,WL/masks/gas_9b0f96ca33950c7d.png,1158,1009,0.3557711693548387,large_>=10%,116.8566665649414,43.07658386230469,49.526611328125,0.4403839111328125,0.009587813620071684,298.6272888183594,10.122180251958335,1.502906976744186,344,517,0.38887459807073954,低对比度/边界模糊型
WL,gas_9b494fd2910c7670,WL/images/gas_9b494fd2910c7670.jpg,WL/masks/gas_9b494fd2910c7670.png,1004,1008,0.06348116169544742,medium_1-10%,74.32837677001953,66.34345245361328,107.53755187988281,0.516754150390625,0.023542974882260596,411.22674560546875,11.039790334680001,1.125,234,208,0.4225080385852091,低对比度/边界模糊型;反光干扰型
WL,gas_9b72936de8f4cd50,WL/images/gas_9b72936de8f4cd50.jpg,WL/masks/gas_9b72936de8f4cd50.png,1158,1009,0.07379032258064516,medium_1-10%,82.91084289550781,30.741971969604492,17.15242576599121,0.9721221923828125,0.002114135304659498,285.950439453125,9.634517231441265,1.1141304347826086,205,184,0.4118685244730261,低对比度/边界模糊型
WL,gas_9cbad4a79aad3aad,WL/images/gas_9cbad4a79aad3aad.jpg,WL/masks/gas_9cbad4a79aad3aad.png,1158,1009,0.7089493727598566,large_>=10%,101.04878234863281,48.53977966308594,84.93016052246094,0.481903076171875,0.005757168458781362,562.4771118164062,8.96516174580064,1.1811175337186899,613,519,0.568367274026438,低对比度/边界模糊型
WL,gas_9cddd48399049d01,WL/images/gas_9cddd48399049d01.jpg,WL/masks/gas_9cddd48399049d01.png,1158,1009,0.23453741039426523,large_>=10%,79.27770233154297,36.313480377197266,60.87632369995117,0.49127960205078125,0.00011760752688172044,266.55975341796875,12.59114481752356,1.1229314420803782,475,423,0.4674133619149697,低对比度/边界模糊型
WL,gas_9ce985d8fbffd04,WL/images/gas_9ce985d8fbffd04.jpg,WL/masks/gas_9ce985d8fbffd04.png,548,470,0.1907400217425066,large_>=10%,100.73487854003906,35.749759674072266,26.8542537689209,0.6265106201171875,0.000795931045193353,38.611454010009766,10.106200177323895,1.2226890756302522,238,291,0.3335441229010361,低对比度/边界模糊型
WL,gas_9d38f6e4d6fdf419,WL/images/gas_9d38f6e4d6fdf419.jpg,WL/masks/gas_9d38f6e4d6fdf419.png,1158,1008,0.3056440754039497,large_>=10%,49.8486328125,28.801918029785156,34.50517654418945,0.8269729614257812,0.001879488330341113,396.4930419921875,9.73992026890353,1.3488372093023255,344,464,0.4880850303679886,低对比度/边界模糊型
WL,gas_9d9abf603be446a0,WL/images/gas_9d9abf603be446a0.jpg,WL/masks/gas_9d9abf603be446a0.png,1158,1008,0.05673249551166966,medium_1-10%,111.04359436035156,43.597877502441406,31.55121612548828,0.3735504150390625,0.006609066427289048,161.0966796875,9.3944839727323,1.3884892086330936,139,193,0.3013076098606645,低对比度/边界模糊型
WL,gas_9d9d0cc4128689f,WL/images/gas_9d9d0cc4128689f.jpg,WL/masks/gas_9d9d0cc4128689f.png,1158,1009,0.14020777329749104,large_>=10%,96.88101196289062,41.212589263916016,90.98804473876953,3.6869277954101562,0.0037466397849462364,270.83990478515625,8.960273052741465,1.5219512195121951,312,205,0.6601536262951053,未标记
WL,gas_9e4c0b88b3a6adcc,WL/images/gas_9e4c0b88b3a6adcc.jpg,WL/masks/gas_9e4c0b88b3a6adcc.png,1158,1008,0.5830144748653501,large_>=10%,91.76054382324219,45.676021575927734,102.10052490234375,10.241226196289062,0.0038234964093357272,344.623046875,10.700018848240026,1.1688073394495413,637,545,0.7164022865309039,未标记
WL,gas_9e53f9dfb9802219,WL/images/gas_9e53f9dfb9802219.jpg,WL/masks/gas_9e53f9dfb9802219.png,1158,1008,0.06064014811490126,medium_1-10%,103.32234954833984,38.65953063964844,39.42747497558594,0.5298385620117188,0.00811826750448833,407.12261962890625,9.386017835294128,1.3108108108108107,148,194,0.38765273311897114,低对比度/边界模糊型
WL,gas_9ea63c97599725c3,WL/images/gas_9ea63c97599725c3.jpg,WL/masks/gas_9ea63c97599725c3.png,1156,1006,0.14972789497307,large_>=10%,93.69215393066406,45.613616943359375,122.83002471923828,2.1409149169921875,0.0006367818671454219,287.31903076171875,9.713011626049624,1.0441176470588236,284,272,0.6997749196141477,低对比度/边界模糊型
WL,gas_9edb29d37de21f43,WL/images/gas_9edb29d37de21f43.jpg,WL/masks/gas_9edb29d37de21f43.png,1157,1007,0.19892280071813284,large_>=10%,130.36643981933594,54.792755126953125,99.22218322753906,0.2948150634765625,0.05381227558348294,189.8225860595703,9.64351037842406,1.791304347826087,230,412,0.3998963915684173,低对比度/边界模糊型;反光干扰型
WL,gas_9f473facf6744b3b,WL/images/gas_9f473facf6744b3b.jpg,WL/masks/gas_9f473facf6744b3b.png,1031,896,0.02321830035971223,medium_1-10%,92.91764831542969,60.96620559692383,40.19809341430664,0.9745330810546875,0.014469986510791366,110.58972930908203,13.20196723968899,1.2727272727272727,132,168,0.2701893533404787,低对比度/边界模糊型
WL,gas_9f687651f1809ac8,WL/images/gas_9f687651f1809ac8.jpg,WL/masks/gas_9f687651f1809ac8.png,1157,1007,0.33753085727109516,large_>=10%,104.37761688232422,74.7423324584961,114.63822937011719,0.10748291015625,0.024800830341113106,345.8104553222656,9.729700037646035,1.769736842105263,538,304,0.4426009289031797,低对比度/边界模糊型;反光干扰型
WL,gas_9f76904bd28416ac,WL/images/gas_9f76904bd28416ac.jpg,WL/masks/gas_9f76904bd28416ac.png,1157,1007,0.378540170556553,large_>=10%,122.81893920898438,55.37598419189453,101.78436279296875,2.958953857421875,0.023804982046678635,276.2115173339844,10.878071479908245,1.0793991416309012,466,503,0.5807609860664523,低对比度/边界模糊型;反光干扰型
WL,gas_9f9e7b8fed814fd1,WL/images/gas_9f9e7b8fed814fd1.jpg,WL/masks/gas_9f9e7b8fed814fd1.png,532,476,0.11389160927528906,large_>=10%,79.16638946533203,46.43516159057617,54.40520477294922,1.5077667236328125,0.010717444872685916,256.5602111816406,11.3998777927154,1.469387755102041,196,288,0.41855305466237935,低对比度/边界模糊型
WL,gas_9fe8bbfa2c9cd095,WL/images/gas_9fe8bbfa2c9cd095.jpg,WL/masks/gas_9fe8bbfa2c9cd095.png,1158,1009,0.0894489247311828,medium_1-10%,103.24028015136719,60.39165496826172,76.7795181274414,0.6215972900390625,0.006745631720430107,190.40855407714844,11.167755272488552,1.123404255319149,264,235,0.3787602715255448,低对比度/边界模糊型
WL,gas_a01a0ac6b2f40b62,WL/images/gas_a01a0ac6b2f40b62.jpg,WL/masks/gas_a01a0ac6b2f40b62.png,1156,1007,0.292419914874552,large_>=10%,133.56423950195312,50.521419525146484,20.455215454101562,2.574005126953125,0.006821236559139785,234.7028045654297,9.865242224413844,1.027027027027027,380,370,0.458474455162558,低对比度/边界模糊型
WL,gas_a03277ca9e94ec58,WL/images/gas_a03277ca9e94ec58.jpg,WL/masks/gas_a03277ca9e94ec58.png,1158,1010,0.23896449372759856,large_>=10%,97.44393157958984,35.38729476928711,39.97162628173828,0.45272064208984375,0.0039118503584229395,606.0918579101562,10.598079604204827,1.2666666666666666,315,399,0.392529474812433,低对比度/边界模糊型
WL,gas_a082095104711ec3,WL/images/gas_a082095104711ec3.jpg,WL/masks/gas_a082095104711ec3.png,1157,1007,0.08983393177737882,medium_1-10%,95.85530853271484,46.41209411621094,72.29598236083984,0.47890472412109375,0.0012230700179533213,227.24525451660156,9.611488670552127,1.2751322751322751,189,241,0.48411932833154697,低对比度/边界模糊型
WL,gas_a0858ce9a8105337,WL/images/gas_a0858ce9a8105337.jpg,WL/masks/gas_a0858ce9a8105337.png,192,183,0.22361680327868852,large_>=10%,77.97825622558594,43.48822784423828,93.11375427246094,0.9998626708984375,0.0006261384335154827,655.7688598632812,10.288841140020672,1.7804878048780488,146,82,0.62654162200786,低对比度/边界模糊型
WL,gas_a0869e32c31e67ae,WL/images/gas_a0869e32c31e67ae.jpg,WL/masks/gas_a0869e32c31e67ae.png,1158,1010,0.39047379032258067,large_>=10%,95.57269287109375,41.88070297241211,0.9625444412231445,10.033271789550781,0.004242271505376344,723.5185546875,8.719294885165041,1.2975871313672922,484,373,0.6139942836727402,低对比度/边界模糊型
WL,gas_a0953456b09081ef,WL/images/gas_a0953456b09081ef.jpg,WL/masks/gas_a0953456b09081ef.png,1158,1008,0.3314351436265709,large_>=10%,107.23055267333984,69.91400909423828,101.17845916748047,1.2077178955078125,0.03069737432675045,109.14563751220703,13.120780763903586,1.2796610169491525,604,472,0.4297034655234012,低对比度/边界模糊型;反光干扰型
WL,gas_a0c739438eddc04d,WL/images/gas_a0c739438eddc04d.jpg,WL/masks/gas_a0c739438eddc04d.png,1156,1007,0.10971942204301076,large_>=10%,102.54370880126953,45.35158157348633,96.97122955322266,0.36521148681640625,0.0006384408602150538,198.64324951171875,9.659153012245318,1.212962962962963,262,216,0.5142765273311897,低对比度/边界模糊型
WL,gas_a10835becb3455b,WL/images/gas_a10835becb3455b.jpg,WL/masks/gas_a10835becb3455b.png,1156,1008,0.3083837365591398,large_>=10%,96.59135437011719,42.8929557800293,51.58650207519531,3.3504791259765625,0.0052671370967741936,341.002685546875,9.058080096619522,1.981203007518797,527,266,0.609264022865309,低对比度/边界模糊型
WL,gas_a147a175cf5d0548,WL/images/gas_a147a175cf5d0548.jpg,WL/masks/gas_a147a175cf5d0548.png,1156,1007,0.1621051747311828,large_>=10%,67.1090087890625,49.2753791809082,82.68140411376953,0.18125152587890625,0.0023885528673835126,222.41891479492188,9.409594251369294,1.176923076923077,306,260,0.4470382279385495,低对比度/边界模糊型
WL,gas_a1671139f6ce407f,WL/images/gas_a1671139f6ce407f.jpg,WL/masks/gas_a1671139f6ce407f.png,1158,1007,0.32182170107719926,large_>=10%,69.03414154052734,35.968231201171875,67.30804443359375,0.726165771484375,0.003935704667863554,463.43341064453125,9.589385390138178,1.0202531645569621,403,395,0.5284565916398714,低对比度/边界模糊型
WL,gas_a18a506b2ba80e6,WL/images/gas_a18a506b2ba80e6.jpg,WL/masks/gas_a18a506b2ba80e6.png,552,436,0.14692195186810264,large_>=10%,62.62300491333008,27.50863265991211,38.217464447021484,0.05413055419921875,0.0031453596596197316,147.80709838867188,9.146866040947616,1.0825242718446602,206,223,0.3128867452661665,低对比度/边界模糊型
WL,gas_a20e75169bc84e3c,WL/images/gas_a20e75169bc84e3c.jpg,WL/masks/gas_a20e75169bc84e3c.png,1156,1008,0.34618335573476705,large_>=10%,82.1762466430664,58.471900939941406,142.7177276611328,6.811332702636719,0.007445676523297491,196.0673828125,8.222197670621732,1.8075601374570447,526,291,0.7355912826009288,未标记
WL,gas_a2bbc09ba0263a0e,WL/images/gas_a2bbc09ba0263a0e.jpg,WL/masks/gas_a2bbc09ba0263a0e.png,1158,1009,0.09135024641577061,medium_1-10%,105.66510009765625,44.58805847167969,6.7465434074401855,1.3599166870117188,0.0002072132616487455,269.8272399902344,11.449554438744926,1.463768115942029,207,303,0.425123258306538,低对比度/边界模糊型
WL,gas_a2cf1c01a8f2fc55,WL/images/gas_a2cf1c01a8f2fc55.jpg,WL/masks/gas_a2cf1c01a8f2fc55.png,1158,1011,0.15948680679785332,large_>=10%,77.1453857421875,44.747432708740234,78.18435668945312,0.7428207397460938,0.0022165697674418603,572.9268188476562,9.745961773975218,1.328,250,332,0.5481279028224366,低对比度/边界模糊型
WL,gas_a30758382d1d92d7,WL/images/gas_a30758382d1d92d7.jpg,WL/masks/gas_a30758382d1d92d7.png,1158,1009,0.12889504928315412,large_>=10%,97.64790344238281,44.57966613769531,78.37105560302734,1.072967529296875,0.00168290770609319,379.9284973144531,9.82529054071962,1.331858407079646,226,301,0.5718292247231154,低对比度/边界模糊型
WL,gas_a31219b7eefeecbe,WL/images/gas_a31219b7eefeecbe.jpg,WL/masks/gas_a31219b7eefeecbe.png,1158,1008,0.36910626122082585,large_>=10%,81.32962036132812,60.81320571899414,148.07847595214844,0.45810699462890625,0.0012202648114901257,117.61495971679688,9.196715488051682,1.4104046242774566,488,346,0.5793319042515184,低对比度/边界模糊型
WL,gas_a32143ef617e6572,WL/images/gas_a32143ef617e6572.jpg,WL/masks/gas_a32143ef617e6572.png,1158,1120,0.17211732633279483,large_>=10%,98.25181579589844,68.4110336303711,34.44007110595703,0.7679290771484375,0.0030290791599353797,104.10923767089844,9.60461420802537,1.1546391752577319,291,336,0.3718292247231154,低对比度/边界模糊型
WL,gas_a3c9b7ce62548ce1,WL/images/gas_a3c9b7ce62548ce1.jpg,WL/masks/gas_a3c9b7ce62548ce1.png,1158,1010,0.5871275761648745,large_>=10%,88.70362091064453,44.013038635253906,64.1892318725586,10.067222595214844,0.006630824372759856,410.1800231933594,8.787890689655834,1.4065420560747663,602,428,0.7179421221864951,未标记
WL,gas_a44dad0ccb3e322e,WL/images/gas_a44dad0ccb3e322e.jpg,WL/masks/gas_a44dad0ccb3e322e.png,1247,958,0.12352959857723578,large_>=10%,70.11736297607422,45.48789596557617,116.78057098388672,0.742523193359375,0.0005907012195121951,254.35289001464844,10.70867801200932,1.1286307053941909,241,272,0.5647659878528045,低对比度/边界模糊型
WL,gas_a465708281ba6b9f,WL/images/gas_a465708281ba6b9f.jpg,WL/masks/gas_a465708281ba6b9f.png,1158,1008,0.14448215888689409,large_>=10%,99.79492950439453,59.40495681762695,124.62765502929688,5.054145812988281,0.007801279174147217,440.3893127441406,10.293146231062941,1.3643724696356276,337,247,0.6537191854233655,未标记
WL,gas_a57cf7228b2a7836,WL/images/gas_a57cf7228b2a7836.jpg,WL/masks/gas_a57cf7228b2a7836.png,1158,1007,0.10179252692998204,large_>=10%,78.9757308959961,32.16436767578125,14.078218460083008,0.8981399536132812,0.00223294434470377,307.84722900390625,9.869208336195648,1.422680412371134,276,194,0.39506252232940336,低对比度/边界模糊型
WL,gas_a5f11d17c4137ad7,WL/images/gas_a5f11d17c4137ad7.jpg,WL/masks/gas_a5f11d17c4137ad7.png,1158,1011,0.08661393112701252,medium_1-10%,101.45594787597656,46.98702621459961,71.88348388671875,0.970855712890625,0.004005478533094812,334.44110107421875,12.440973034669577,2.801418439716312,141,395,0.44792068595927115,低对比度/边界模糊型
WL,gas_a5f271c2f5da3c2a,WL/images/gas_a5f271c2f5da3c2a.jpg,WL/masks/gas_a5f271c2f5da3c2a.png,1031,896,0.10235499100719425,large_>=10%,100.63314819335938,31.582422256469727,64.06742095947266,0.9382476806640625,0.0007700089928057554,60.333438873291016,10.291047634397163,1.601063829787234,301,188,0.4382779564130046,低对比度/边界模糊型
WL,gas_a621bc1e84e7f09,WL/images/gas_a621bc1e84e7f09.jpg,WL/masks/gas_a621bc1e84e7f09.png,1158,1009,0.0835853494623656,medium_1-10%,82.3290786743164,52.28095245361328,126.37146759033203,2.738983154296875,0.0009408602150537635,385.1899719238281,10.04795203180732,1.4739884393063585,173,255,0.6986530903894248,低对比度/边界模糊型
WL,gas_a626c03175d08554,WL/images/gas_a626c03175d08554.jpg,WL/masks/gas_a626c03175d08554.png,1158,1010,0.3436491935483871,large_>=10%,96.51302337646484,44.6365966796875,14.161932945251465,1.2843017578125,0.001688508064516129,246.00494384765625,13.581873672698194,1.0352697095435686,499,482,0.4035727045373348,低对比度/边界模糊型
WL,gas_a68b639f89ce2a3a,WL/images/gas_a68b639f89ce2a3a.jpg,WL/masks/gas_a68b639f89ce2a3a.png,1158,1121,0.10424899193548387,large_>=10%,112.19609832763672,59.53459930419922,72.11640167236328,0.8097381591796875,0.00018901209677419354,113.33261108398438,9.361494365423495,1.5052631578947369,190,286,0.5318756698821008,低对比度/边界模糊型
WL,gas_a6e6f68c126339bd,WL/images/gas_a6e6f68c126339bd.jpg,WL/masks/gas_a6e6f68c126339bd.png,1158,1009,0.11076388888888888,large_>=10%,84.40129089355469,46.743736267089844,89.44534301757812,0.3694915771484375,0.014975358422939069,261.07073974609375,10.961003325070358,2.323170731707317,164,381,0.3720364415862808,低对比度/边界模糊型
WL,gas_a73f3195a2eb382c,WL/images/gas_a73f3195a2eb382c.jpg,WL/masks/gas_a73f3195a2eb382c.png,1156,1007,0.18882168458781362,large_>=10%,116.16702270507812,68.5252685546875,32.468807220458984,2.7055892944335938,0.022692652329749104,130.26390075683594,11.321769530350574,1.3407643312101911,314,421,0.3734869596284387,低对比度/边界模糊型;反光干扰型
WL,gas_a74b813fc517d364,WL/images/gas_a74b813fc517d364.jpg,WL/masks/gas_a74b813fc517d364.png,486,476,0.15592039284849743,large_>=10%,104.17845916748047,55.33210372924805,93.36812591552734,1.2428131103515625,0.0052477781235951175,36.583404541015625,10.193710178198943,1.278301886792453,271,212,0.4375526973919257,低对比度/边界模糊型
WL,gas_a7a86c5b9d4abb70,WL/images/gas_a7a86c5b9d4abb70.jpg,WL/masks/gas_a7a86c5b9d4abb70.png,1157,1007,0.45778164272890487,large_>=10%,110.01255798339844,40.83143615722656,80.38973999023438,0.37818145751953125,0.0031025583482944346,232.50106811523438,9.428968860143158,1.749271137026239,600,343,0.502282958199357,低对比度/边界模糊型
WL,gas_a7d4239cda37850e,WL/images/gas_a7d4239cda37850e.jpg,WL/masks/gas_a7d4239cda37850e.png,1158,1120,0.5562197092084007,large_>=10%,90.62962341308594,53.74809265136719,109.9293441772461,0.6829757690429688,0.0038166397415185785,287.874755859375,10.191372431140284,1.0612244897959184,539,572,0.5561629153269025,低对比度/边界模糊型
WL,gas_a7ebbbe656349e59,WL/images/gas_a7ebbbe656349e59.jpg,WL/masks/gas_a7ebbbe656349e59.png,531,466,0.15683421837491818,large_>=10%,83.84866333007812,50.361549377441406,92.24430084228516,1.3526153564453125,0.00044454143530305604,831.9229125976562,9.80723295235808,1.9559748427672956,159,311,0.6672168631654163,低对比度/边界模糊型
WL,gas_a80fc96b44fb7e02,WL/images/gas_a80fc96b44fb7e02.jpg,WL/masks/gas_a80fc96b44fb7e02.png,1157,1008,0.07323868727598566,medium_1-10%,114.96590423583984,35.083763122558594,20.1095027923584,0.2780914306640625,0.01154513888888889,340.8919372558594,9.744932852854017,1.1888888888888889,214,180,0.27811718470882457,低对比度/边界模糊型
WL,gas_a87a4c9a6effdf71,WL/images/gas_a87a4c9a6effdf71.jpg,WL/masks/gas_a87a4c9a6effdf71.png,1158,1009,0.26691308243727596,large_>=10%,121.77909851074219,52.36872863769531,134.40716552734375,3.76617431640625,0.0337589605734767,410.2044982910156,13.76889500200232,1.053742802303263,521,549,0.6012575919971418,反光干扰型
WL,gas_a8871e6ced81ffdd,WL/images/gas_a8871e6ced81ffdd.jpg,WL/masks/gas_a8871e6ced81ffdd.png,1157,1008,0.360198252688172,large_>=10%,127.29814147949219,42.57498550415039,74.49600982666016,1.8544540405273438,0.003312612007168459,425.74029541015625,9.951044322749713,1.3695652173913044,504,368,0.6099857091818507,低对比度/边界模糊型
WL,gas_a89a8e5b30a1202e,WL/images/gas_a89a8e5b30a1202e.jpg,WL/masks/gas_a89a8e5b30a1202e.png,1158,1009,0.03312051971326165,medium_1-10%,123.3327407836914,56.36949157714844,64.29733276367188,1.208099365234375,0.047244623655913975,257.9271240234375,9.709754742837054,1.613861386138614,163,101,0.43660235798499464,低对比度/边界模糊型;反光干扰型
WL,gas_a89e2e58563a7f89,WL/images/gas_a89e2e58563a7f89.jpg,WL/masks/gas_a89e2e58563a7f89.png,1158,1120,0.12584561793214863,large_>=10%,114.32049560546875,46.45911407470703,97.19173431396484,0.4930572509765625,0.0006487277867528272,178.68202209472656,10.44417609779004,1.05,280,294,0.49728117184708825,低对比度/边界模糊型
WL,gas_a8da85e4a70eacee,WL/images/gas_a8da85e4a70eacee.jpg,WL/masks/gas_a8da85e4a70eacee.png,1158,1008,0.45577030969479354,large_>=10%,100.55210876464844,46.96961975097656,106.2104263305664,1.4952468872070312,0.00763016157989228,116.29953002929688,9.161966676379288,1.4581151832460733,382,557,0.5809431939978563,低对比度/边界模糊型
WL,gas_a998c562b34da040,WL/images/gas_a998c562b34da040.jpg,WL/masks/gas_a998c562b34da040.png,1158,1009,0.07640849014336917,medium_1-10%,112.11014556884766,47.424713134765625,8.892812728881836,0.5010833740234375,0.008341733870967741,295.6945495605469,9.371153698469659,1.2222222222222223,171,209,0.3116077170418007,低对比度/边界模糊型
WL,gas_a99ce15976428858,WL/images/gas_a99ce15976428858.jpg,WL/masks/gas_a99ce15976428858.png,1162,1007,0.5576717342342342,large_>=10%,92.60296630859375,47.43901062011719,53.52003479003906,0.13835906982421875,0.004949324324324324,220.70794677734375,9.153669540269204,1.0622489959839359,498,529,0.410789567702751,低对比度/边界模糊型
WL,gas_a9e41b8ebb1e2ea,WL/images/gas_a9e41b8ebb1e2ea.jpg,WL/masks/gas_a9e41b8ebb1e2ea.png,1158,1009,0.19796426971326164,large_>=10%,56.18903350830078,35.447265625,109.20367431640625,0.22824859619140625,0.00019041218637992833,336.5801086425781,10.90680391509635,2.488038277511962,209,520,0.5217541979278314,低对比度/边界模糊型
