modality,split,stem,image_path,mask_path,new_image_path,new_mask_path,foreground_ratio,size_bucket
NBI,train,gas_e9223517c2d9cebd,NBI/images/gas_e9223517c2d9cebd.jpg,NBI/masks/gas_e9223517c2d9cebd.png,NBI/train/images/gas_e9223517c2d9cebd.jpg,NBI/train/masks/gas_e9223517c2d9cebd.png,0.2777021729390681,large_>=10%
NBI,train,gas_e925322d40a4f31d,NBI/images/gas_e925322d40a4f31d.jpg,NBI/masks/gas_e925322d40a4f31d.png,NBI/train/images/gas_e925322d40a4f31d.jpg,NBI/train/masks/gas_e925322d40a4f31d.png,0.13200044802867383,large_>=10%
NBI,train,gas_e9262d7e401d4578,NBI/images/gas_e9262d7e401d4578.jpg,NBI/masks/gas_e9262d7e401d4578.png,NBI/train/images/gas_e9262d7e401d4578.jpg,NBI/train/masks/gas_e9262d7e401d4578.png,0.41346326164874553,large_>=10%
NBI,train,gas_e9328c819290930d,NBI/images/gas_e9328c819290930d.jpg,NBI/masks/gas_e9328c819290930d.png,NBI/train/images/gas_e9328c819290930d.jpg,NBI/train/masks/gas_e9328c819290930d.png,0.15809842883548983,large_>=10%
NBI,train,gas_e942a3bc3f70a7d,NBI/images/gas_e942a3bc3f70a7d.jpg,NBI/masks/gas_e942a3bc3f70a7d.png,NBI/train/images/gas_e942a3bc3f70a7d.jpg,NBI/train/masks/gas_e942a3bc3f70a7d.png,0.26941924283154123,large_>=10%
NBI,train,gas_ea21b796a37b3dfb,NBI/images/gas_ea21b796a37b3dfb.jpg,NBI/masks/gas_ea21b796a37b3dfb.png,NBI/train/images/gas_ea21b796a37b3dfb.jpg,NBI/train/masks/gas_ea21b796a37b3dfb.png,0.10076444892473119,large_>=10%
NBI,train,gas_ea9720582eee9abe,NBI/images/gas_ea9720582eee9abe.jpg,NBI/masks/gas_ea9720582eee9abe.png,NBI/train/images/gas_ea9720582eee9abe.jpg,NBI/train/masks/gas_ea9720582eee9abe.png,0.04961360559566787,medium_1-10%
NBI,train,gas_ea98064535ab1e2c,NBI/images/gas_ea98064535ab1e2c.jpg,NBI/masks/gas_ea98064535ab1e2c.png,NBI/train/images/gas_ea98064535ab1e2c.jpg,NBI/train/masks/gas_ea98064535ab1e2c.png,0.1488239247311828,large_>=10%
NBI,train,gas_ea9b6d5f88639f4c,NBI/images/gas_ea9b6d5f88639f4c.jpg,NBI/masks/gas_ea9b6d5f88639f4c.png,NBI/train/images/gas_ea9b6d5f88639f4c.jpg,NBI/train/masks/gas_ea9b6d5f88639f4c.png,0.2635528673835125,large_>=10%
NBI,train,gas_eaa72eff909e8b0b,NBI/images/gas_eaa72eff909e8b0b.jpg,NBI/masks/gas_eaa72eff909e8b0b.png,NBI/train/images/gas_eaa72eff909e8b0b.jpg,NBI/train/masks/gas_eaa72eff909e8b0b.png,0.6355874775985663,large_>=10%
NBI,train,gas_eae1051c3cce5a4c,NBI/images/gas_eae1051c3cce5a4c.jpg,NBI/masks/gas_eae1051c3cce5a4c.png,NBI/train/images/gas_eae1051c3cce5a4c.jpg,NBI/train/masks/gas_eae1051c3cce5a4c.png,0.07156283566058003,medium_1-10%
NBI,train,gas_eaef4a80b8e65b3,NBI/images/gas_eaef4a80b8e65b3.jpg,NBI/masks/gas_eaef4a80b8e65b3.png,NBI/train/images/gas_eaef4a80b8e65b3.jpg,NBI/train/masks/gas_eaef4a80b8e65b3.png,0.2273073476702509,large_>=10%
NBI,train,gas_eb0357ac7e4f2c37,NBI/images/gas_eb0357ac7e4f2c37.jpg,NBI/masks/gas_eb0357ac7e4f2c37.png,NBI/train/images/gas_eb0357ac7e4f2c37.jpg,NBI/train/masks/gas_eb0357ac7e4f2c37.png,0.5307602988691438,large_>=10%
NBI,train,gas_eb0f27d5c0fbe46b,NBI/images/gas_eb0f27d5c0fbe46b.jpg,NBI/masks/gas_eb0f27d5c0fbe46b.png,NBI/train/images/gas_eb0f27d5c0fbe46b.jpg,NBI/train/masks/gas_eb0f27d5c0fbe46b.png,0.41461512567324954,large_>=10%
NBI,train,gas_eb8a759c122de550,NBI/images/gas_eb8a759c122de550.jpg,NBI/masks/gas_eb8a759c122de550.png,NBI/train/images/gas_eb8a759c122de550.jpg,NBI/train/masks/gas_eb8a759c122de550.png,0.41937537004144465,large_>=10%
NBI,train,gas_eb8da1d87d7402c8,NBI/images/gas_eb8da1d87d7402c8.jpg,NBI/masks/gas_eb8da1d87d7402c8.png,NBI/train/images/gas_eb8da1d87d7402c8.jpg,NBI/train/masks/gas_eb8da1d87d7402c8.png,0.4731578947368421,large_>=10%
NBI,train,gas_ebb8102be615f718,NBI/images/gas_ebb8102be615f718.jpg,NBI/masks/gas_ebb8102be615f718.png,NBI/train/images/gas_ebb8102be615f718.jpg,NBI/train/masks/gas_ebb8102be615f718.png,0.09442204301075269,medium_1-10%
NBI,train,gas_ebc436983b6d76f8,NBI/images/gas_ebc436983b6d76f8.jpg,NBI/masks/gas_ebc436983b6d76f8.png,NBI/train/images/gas_ebc436983b6d76f8.jpg,NBI/train/masks/gas_ebc436983b6d76f8.png,0.17924227150537633,large_>=10%
NBI,train,gas_ec1abfdba4e121d2,NBI/images/gas_ec1abfdba4e121d2.jpg,NBI/masks/gas_ec1abfdba4e121d2.png,NBI/train/images/gas_ec1abfdba4e121d2.jpg,NBI/train/masks/gas_ec1abfdba4e121d2.png,0.1502496633752244,large_>=10%
NBI,train,gas_ec5558de22569c69,NBI/images/gas_ec5558de22569c69.jpg,NBI/masks/gas_ec5558de22569c69.png,NBI/train/images/gas_ec5558de22569c69.jpg,NBI/train/masks/gas_ec5558de22569c69.png,0.40410226254480286,large_>=10%
NBI,train,gas_eca4b73647b93d1e,NBI/images/gas_eca4b73647b93d1e.jpg,NBI/masks/gas_eca4b73647b93d1e.png,NBI/train/images/gas_eca4b73647b93d1e.jpg,NBI/train/masks/gas_eca4b73647b93d1e.png,0.10737177445046193,large_>=10%
NBI,train,gas_ece226c158bf911f,NBI/images/gas_ece226c158bf911f.jpg,NBI/masks/gas_ece226c158bf911f.png,NBI/train/images/gas_ece226c158bf911f.jpg,NBI/train/masks/gas_ece226c158bf911f.png,0.5769992720465891,large_>=10%
NBI,train,gas_ece8638e1dbd1b8e,NBI/images/gas_ece8638e1dbd1b8e.jpg,NBI/masks/gas_ece8638e1dbd1b8e.png,NBI/train/images/gas_ece8638e1dbd1b8e.jpg,NBI/train/masks/gas_ece8638e1dbd1b8e.png,0.6816138357256778,large_>=10%
NBI,train,gas_ecec7919567ad9dd,NBI/images/gas_ecec7919567ad9dd.jpg,NBI/masks/gas_ecec7919567ad9dd.png,NBI/train/images/gas_ecec7919567ad9dd.jpg,NBI/train/masks/gas_ecec7919567ad9dd.png,0.2920023563734291,large_>=10%
NBI,train,gas_ed04605dd32845b,NBI/images/gas_ed04605dd32845b.jpg,NBI/masks/gas_ed04605dd32845b.png,NBI/train/images/gas_ed04605dd32845b.jpg,NBI/train/masks/gas_ed04605dd32845b.png,0.5267137096774194,large_>=10%
NBI,train,gas_ed51150ff0ec7ae4,NBI/images/gas_ed51150ff0ec7ae4.jpg,NBI/masks/gas_ed51150ff0ec7ae4.png,NBI/train/images/gas_ed51150ff0ec7ae4.jpg,NBI/train/masks/gas_ed51150ff0ec7ae4.png,0.49395796847635726,large_>=10%
NBI,train,gas_eda76231a324059d,NBI/images/gas_eda76231a324059d.jpg,NBI/masks/gas_eda76231a324059d.png,NBI/train/images/gas_eda76231a324059d.jpg,NBI/train/masks/gas_eda76231a324059d.png,0.28140989676840217,large_>=10%
NBI,train,gas_ede6296e8383e72b,NBI/images/gas_ede6296e8383e72b.jpg,NBI/masks/gas_ede6296e8383e72b.png,NBI/train/images/gas_ede6296e8383e72b.jpg,NBI/train/masks/gas_ede6296e8383e72b.png,0.0996689856373429,medium_1-10%
NBI,train,gas_edf2cc348bc581fb,NBI/images/gas_edf2cc348bc581fb.jpg,NBI/masks/gas_edf2cc348bc581fb.png,NBI/train/images/gas_edf2cc348bc581fb.jpg,NBI/train/masks/gas_edf2cc348bc581fb.png,0.03254328047008277,medium_1-10%
NBI,train,gas_ee00410a5c896e74,NBI/images/gas_ee00410a5c896e74.jpg,NBI/masks/gas_ee00410a5c896e74.png,NBI/train/images/gas_ee00410a5c896e74.jpg,NBI/train/masks/gas_ee00410a5c896e74.png,0.5539118503584229,large_>=10%
NBI,train,gas_ee475b70b2e388ab,NBI/images/gas_ee475b70b2e388ab.jpg,NBI/masks/gas_ee475b70b2e388ab.png,NBI/train/images/gas_ee475b70b2e388ab.jpg,NBI/train/masks/gas_ee475b70b2e388ab.png,0.5793794802867384,large_>=10%
NBI,train,gas_ee62aeb452e251bf,NBI/images/gas_ee62aeb452e251bf.jpg,NBI/masks/gas_ee62aeb452e251bf.png,NBI/train/images/gas_ee62aeb452e251bf.jpg,NBI/train/masks/gas_ee62aeb452e251bf.png,0.1106149012567325,large_>=10%
NBI,train,gas_ee68c33bbb8052ee,NBI/images/gas_ee68c33bbb8052ee.jpg,NBI/masks/gas_ee68c33bbb8052ee.png,NBI/train/images/gas_ee68c33bbb8052ee.jpg,NBI/train/masks/gas_ee68c33bbb8052ee.png,0.0982806899641577,medium_1-10%
NBI,train,gas_ee797ee23eb8e66d,NBI/images/gas_ee797ee23eb8e66d.jpg,NBI/masks/gas_ee797ee23eb8e66d.png,NBI/train/images/gas_ee797ee23eb8e66d.jpg,NBI/train/masks/gas_ee797ee23eb8e66d.png,0.4641877385496183,large_>=10%
NBI,train,gas_ee8100b4aec7cafe,NBI/images/gas_ee8100b4aec7cafe.jpg,NBI/masks/gas_ee8100b4aec7cafe.png,NBI/train/images/gas_ee8100b4aec7cafe.jpg,NBI/train/masks/gas_ee8100b4aec7cafe.png,0.3717461917562724,large_>=10%
NBI,train,gas_ee99104778103ec3,NBI/images/gas_ee99104778103ec3.jpg,NBI/masks/gas_ee99104778103ec3.png,NBI/train/images/gas_ee99104778103ec3.jpg,NBI/train/masks/gas_ee99104778103ec3.png,0.18773241487455197,large_>=10%
NBI,train,gas_eec206e6d325312a,NBI/images/gas_eec206e6d325312a.jpg,NBI/masks/gas_eec206e6d325312a.png,NBI/train/images/gas_eec206e6d325312a.jpg,NBI/train/masks/gas_eec206e6d325312a.png,0.16244959677419354,large_>=10%
NBI,train,gas_eec4b22ed16cbf45,NBI/images/gas_eec4b22ed16cbf45.jpg,NBI/masks/gas_eec4b22ed16cbf45.png,NBI/train/images/gas_eec4b22ed16cbf45.jpg,NBI/train/masks/gas_eec4b22ed16cbf45.png,0.15834173387096775,large_>=10%
NBI,train,gas_eef427bce26af3fd,NBI/images/gas_eef427bce26af3fd.jpg,NBI/masks/gas_eef427bce26af3fd.png,NBI/train/images/gas_eef427bce26af3fd.jpg,NBI/train/masks/gas_eef427bce26af3fd.png,0.15496521543985636,large_>=10%
NBI,train,gas_ef015a1d5b3abd13,NBI/images/gas_ef015a1d5b3abd13.jpg,NBI/masks/gas_ef015a1d5b3abd13.png,NBI/train/images/gas_ef015a1d5b3abd13.jpg,NBI/train/masks/gas_ef015a1d5b3abd13.png,0.6095766129032258,large_>=10%
NBI,train,gas_ef01a18ec8ce4bcc,NBI/images/gas_ef01a18ec8ce4bcc.jpg,NBI/masks/gas_ef01a18ec8ce4bcc.png,NBI/train/images/gas_ef01a18ec8ce4bcc.jpg,NBI/train/masks/gas_ef01a18ec8ce4bcc.png,0.37188004032258065,large_>=10%
NBI,train,gas_ef3bc89c390ee9c2,NBI/images/gas_ef3bc89c390ee9c2.jpg,NBI/masks/gas_ef3bc89c390ee9c2.png,NBI/train/images/gas_ef3bc89c390ee9c2.jpg,NBI/train/masks/gas_ef3bc89c390ee9c2.png,0.12862030203802355,large_>=10%
NBI,train,gas_ef43f36a6c63c5f3,NBI/images/gas_ef43f36a6c63c5f3.jpg,NBI/masks/gas_ef43f36a6c63c5f3.png,NBI/train/images/gas_ef43f36a6c63c5f3.jpg,NBI/train/masks/gas_ef43f36a6c63c5f3.png,0.19078461021505377,large_>=10%
NBI,train,gas_ef71b6ce3457d156,NBI/images/gas_ef71b6ce3457d156.jpg,NBI/masks/gas_ef71b6ce3457d156.png,NBI/train/images/gas_ef71b6ce3457d156.jpg,NBI/train/masks/gas_ef71b6ce3457d156.png,0.5044108940201303,large_>=10%
NBI,train,gas_ef751adde47dc3ce,NBI/images/gas_ef751adde47dc3ce.jpg,NBI/masks/gas_ef751adde47dc3ce.png,NBI/train/images/gas_ef751adde47dc3ce.jpg,NBI/train/masks/gas_ef751adde47dc3ce.png,0.5859571012544803,large_>=10%
NBI,train,gas_ef8e1a9bda53db7e,NBI/images/gas_ef8e1a9bda53db7e.jpg,NBI/masks/gas_ef8e1a9bda53db7e.png,NBI/train/images/gas_ef8e1a9bda53db7e.jpg,NBI/train/masks/gas_ef8e1a9bda53db7e.png,0.2973933275317098,large_>=10%
NBI,train,gas_ef90d801a5e557e1,NBI/images/gas_ef90d801a5e557e1.jpg,NBI/masks/gas_ef90d801a5e557e1.png,NBI/train/images/gas_ef90d801a5e557e1.jpg,NBI/train/masks/gas_ef90d801a5e557e1.png,0.9003119429590017,large_>=10%
NBI,train,gas_efc990c3e533ea68,NBI/images/gas_efc990c3e533ea68.jpg,NBI/masks/gas_efc990c3e533ea68.png,NBI/train/images/gas_efc990c3e533ea68.jpg,NBI/train/masks/gas_efc990c3e533ea68.png,0.24586973566308243,large_>=10%
NBI,train,gas_efd40be206a712c3,NBI/images/gas_efd40be206a712c3.jpg,NBI/masks/gas_efd40be206a712c3.png,NBI/train/images/gas_efd40be206a712c3.jpg,NBI/train/masks/gas_efd40be206a712c3.png,0.9169858870967742,large_>=10%
NBI,train,gas_f02c6b619ef48a07,NBI/images/gas_f02c6b619ef48a07.jpg,NBI/masks/gas_f02c6b619ef48a07.png,NBI/train/images/gas_f02c6b619ef48a07.jpg,NBI/train/masks/gas_f02c6b619ef48a07.png,0.24021189298561152,large_>=10%
NBI,train,gas_f036d616217b3936,NBI/images/gas_f036d616217b3936.jpg,NBI/masks/gas_f036d616217b3936.png,NBI/train/images/gas_f036d616217b3936.jpg,NBI/train/masks/gas_f036d616217b3936.png,0.5424399685816876,large_>=10%
NBI,train,gas_f05e06362b0673ee,NBI/images/gas_f05e06362b0673ee.jpg,NBI/masks/gas_f05e06362b0673ee.png,NBI/train/images/gas_f05e06362b0673ee.jpg,NBI/train/masks/gas_f05e06362b0673ee.png,0.36064321250888415,large_>=10%
NBI,train,gas_f0a3ffa10386b8b4,NBI/images/gas_f0a3ffa10386b8b4.jpg,NBI/masks/gas_f0a3ffa10386b8b4.png,NBI/train/images/gas_f0a3ffa10386b8b4.jpg,NBI/train/masks/gas_f0a3ffa10386b8b4.png,0.4509453545780969,large_>=10%
NBI,train,gas_f0d3ded93c3aedde,NBI/images/gas_f0d3ded93c3aedde.jpg,NBI/masks/gas_f0d3ded93c3aedde.png,NBI/train/images/gas_f0d3ded93c3aedde.jpg,NBI/train/masks/gas_f0d3ded93c3aedde.png,0.1429239471326165,large_>=10%
NBI,train,gas_f0f49acca590cb81,NBI/images/gas_f0f49acca590cb81.jpg,NBI/masks/gas_f0f49acca590cb81.png,NBI/train/images/gas_f0f49acca590cb81.jpg,NBI/train/masks/gas_f0f49acca590cb81.png,0.18283490143369174,large_>=10%
NBI,train,gas_f0fc45e5d86c37fb,NBI/images/gas_f0fc45e5d86c37fb.jpg,NBI/masks/gas_f0fc45e5d86c37fb.png,NBI/train/images/gas_f0fc45e5d86c37fb.jpg,NBI/train/masks/gas_f0fc45e5d86c37fb.png,0.2157517182130584,large_>=10%
NBI,train,gas_f11526ea70aae2d0,NBI/images/gas_f11526ea70aae2d0.jpg,NBI/masks/gas_f11526ea70aae2d0.png,NBI/train/images/gas_f11526ea70aae2d0.jpg,NBI/train/masks/gas_f11526ea70aae2d0.png,0.530057123655914,large_>=10%
NBI,train,gas_f13836b3378fae7c,NBI/images/gas_f13836b3378fae7c.jpg,NBI/masks/gas_f13836b3378fae7c.png,NBI/train/images/gas_f13836b3378fae7c.jpg,NBI/train/masks/gas_f13836b3378fae7c.png,0.26904619336474794,large_>=10%
NBI,train,gas_f19cbf04213869f0,NBI/images/gas_f19cbf04213869f0.jpg,NBI/masks/gas_f19cbf04213869f0.png,NBI/train/images/gas_f19cbf04213869f0.jpg,NBI/train/masks/gas_f19cbf04213869f0.png,0.3750112007168459,large_>=10%
NBI,train,gas_f19e7a14e093ddc4,NBI/images/gas_f19e7a14e093ddc4.jpg,NBI/masks/gas_f19e7a14e093ddc4.png,NBI/train/images/gas_f19e7a14e093ddc4.jpg,NBI/train/masks/gas_f19e7a14e093ddc4.png,0.5693531193895871,large_>=10%
NBI,train,gas_f1a4cac04d388b95,NBI/images/gas_f1a4cac04d388b95.jpg,NBI/masks/gas_f1a4cac04d388b95.png,NBI/train/images/gas_f1a4cac04d388b95.jpg,NBI/train/masks/gas_f1a4cac04d388b95.png,0.2517101813987627,large_>=10%
NBI,train,gas_f1b7fd650ebc6bfd,NBI/images/gas_f1b7fd650ebc6bfd.jpg,NBI/masks/gas_f1b7fd650ebc6bfd.png,NBI/train/images/gas_f1b7fd650ebc6bfd.jpg,NBI/train/masks/gas_f1b7fd650ebc6bfd.png,0.5551663306451613,large_>=10%
NBI,train,gas_f1d20ae25160eb8c,NBI/images/gas_f1d20ae25160eb8c.jpg,NBI/masks/gas_f1d20ae25160eb8c.png,NBI/train/images/gas_f1d20ae25160eb8c.jpg,NBI/train/masks/gas_f1d20ae25160eb8c.png,0.1862907180385289,large_>=10%
NBI,train,gas_f22ef2c2c2b89384,NBI/images/gas_f22ef2c2c2b89384.jpg,NBI/masks/gas_f22ef2c2c2b89384.png,NBI/train/images/gas_f22ef2c2c2b89384.jpg,NBI/train/masks/gas_f22ef2c2c2b89384.png,0.1387958240476226,large_>=10%
NBI,train,gas_f24949aae3b57d25,NBI/images/gas_f24949aae3b57d25.jpg,NBI/masks/gas_f24949aae3b57d25.png,NBI/train/images/gas_f24949aae3b57d25.jpg,NBI/train/masks/gas_f24949aae3b57d25.png,0.1278869847670251,large_>=10%
NBI,train,gas_f26d472c17b4db1,NBI/images/gas_f26d472c17b4db1.jpg,NBI/masks/gas_f26d472c17b4db1.png,NBI/train/images/gas_f26d472c17b4db1.jpg,NBI/train/masks/gas_f26d472c17b4db1.png,0.7380217684021544,large_>=10%
NBI,train,gas_f29708942e623ed1,NBI/images/gas_f29708942e623ed1.jpg,NBI/masks/gas_f29708942e623ed1.png,NBI/train/images/gas_f29708942e623ed1.jpg,NBI/train/masks/gas_f29708942e623ed1.png,0.29712701612903225,large_>=10%
NBI,train,gas_f29f72d5e2dcee91,NBI/images/gas_f29f72d5e2dcee91.jpg,NBI/masks/gas_f29f72d5e2dcee91.png,NBI/train/images/gas_f29f72d5e2dcee91.jpg,NBI/train/masks/gas_f29f72d5e2dcee91.png,0.5128806543806051,large_>=10%
NBI,train,gas_f2f066c5cb095e49,NBI/images/gas_f2f066c5cb095e49.jpg,NBI/masks/gas_f2f066c5cb095e49.png,NBI/train/images/gas_f2f066c5cb095e49.jpg,NBI/train/masks/gas_f2f066c5cb095e49.png,0.4214233617594255,large_>=10%
NBI,train,gas_f2fdc9194c7a669a,NBI/images/gas_f2fdc9194c7a669a.jpg,NBI/masks/gas_f2fdc9194c7a669a.png,NBI/train/images/gas_f2fdc9194c7a669a.jpg,NBI/train/masks/gas_f2fdc9194c7a669a.png,0.5277573529411764,large_>=10%
NBI,train,gas_f31f2a744bf72890,NBI/images/gas_f31f2a744bf72890.jpg,NBI/masks/gas_f31f2a744bf72890.png,NBI/train/images/gas_f31f2a744bf72890.jpg,NBI/train/masks/gas_f31f2a744bf72890.png,0.6781025985663083,large_>=10%
NBI,train,gas_f32f149bb9361c0,NBI/images/gas_f32f149bb9361c0.jpg,NBI/masks/gas_f32f149bb9361c0.png,NBI/train/images/gas_f32f149bb9361c0.jpg,NBI/train/masks/gas_f32f149bb9361c0.png,0.4916190636200717,large_>=10%
NBI,train,gas_f389498d0403c74f,NBI/images/gas_f389498d0403c74f.jpg,NBI/masks/gas_f389498d0403c74f.png,NBI/train/images/gas_f389498d0403c74f.jpg,NBI/train/masks/gas_f389498d0403c74f.png,0.5353589865192672,large_>=10%
NBI,train,gas_f3a3292b12c0b997,NBI/images/gas_f3a3292b12c0b997.jpg,NBI/masks/gas_f3a3292b12c0b997.png,NBI/train/images/gas_f3a3292b12c0b997.jpg,NBI/train/masks/gas_f3a3292b12c0b997.png,0.7954217069892473,large_>=10%
NBI,train,gas_f3e467f60823af60,NBI/images/gas_f3e467f60823af60.jpg,NBI/masks/gas_f3e467f60823af60.png,NBI/train/images/gas_f3e467f60823af60.jpg,NBI/train/masks/gas_f3e467f60823af60.png,0.14457473070017954,large_>=10%
NBI,train,gas_f3e72c99202970a4,NBI/images/gas_f3e72c99202970a4.jpg,NBI/masks/gas_f3e72c99202970a4.png,NBI/train/images/gas_f3e72c99202970a4.jpg,NBI/train/masks/gas_f3e72c99202970a4.png,0.3804484344924456,large_>=10%
NBI,train,gas_f426cb323708c9e0,NBI/images/gas_f426cb323708c9e0.jpg,NBI/masks/gas_f426cb323708c9e0.png,NBI/train/images/gas_f426cb323708c9e0.jpg,NBI/train/masks/gas_f426cb323708c9e0.png,0.7880273788150808,large_>=10%
NBI,train,gas_f42be7601614c4f7,NBI/images/gas_f42be7601614c4f7.jpg,NBI/masks/gas_f42be7601614c4f7.png,NBI/train/images/gas_f42be7601614c4f7.jpg,NBI/train/masks/gas_f42be7601614c4f7.png,0.565668251827667,large_>=10%
NBI,train,gas_f46b7abf4a7553bb,NBI/images/gas_f46b7abf4a7553bb.jpg,NBI/masks/gas_f46b7abf4a7553bb.png,NBI/train/images/gas_f46b7abf4a7553bb.jpg,NBI/train/masks/gas_f46b7abf4a7553bb.png,0.177987791218638,large_>=10%
NBI,train,gas_f4844c1e767bc74f,NBI/images/gas_f4844c1e767bc74f.jpg,NBI/masks/gas_f4844c1e767bc74f.png,NBI/train/images/gas_f4844c1e767bc74f.jpg,NBI/train/masks/gas_f4844c1e767bc74f.png,0.10641741071428572,large_>=10%
NBI,train,gas_f4a07b8f775102a2,NBI/images/gas_f4a07b8f775102a2.jpg,NBI/masks/gas_f4a07b8f775102a2.png,NBI/train/images/gas_f4a07b8f775102a2.jpg,NBI/train/masks/gas_f4a07b8f775102a2.png,0.882764896953405,large_>=10%
NBI,train,gas_f4a8708c89250636,NBI/images/gas_f4a8708c89250636.jpg,NBI/masks/gas_f4a8708c89250636.png,NBI/train/images/gas_f4a8708c89250636.jpg,NBI/train/masks/gas_f4a8708c89250636.png,0.32053091397849465,large_>=10%
NBI,train,gas_f4b4c6a8a4bdf3f8,NBI/images/gas_f4b4c6a8a4bdf3f8.jpg,NBI/masks/gas_f4b4c6a8a4bdf3f8.png,NBI/train/images/gas_f4b4c6a8a4bdf3f8.jpg,NBI/train/masks/gas_f4b4c6a8a4bdf3f8.png,0.6081199686940966,large_>=10%
NBI,train,gas_f4d792ac3f242b55,NBI/images/gas_f4d792ac3f242b55.jpg,NBI/masks/gas_f4d792ac3f242b55.png,NBI/train/images/gas_f4d792ac3f242b55.jpg,NBI/train/masks/gas_f4d792ac3f242b55.png,0.15899888933764136,large_>=10%
NBI,train,gas_f4d883a403a59384,NBI/images/gas_f4d883a403a59384.jpg,NBI/masks/gas_f4d883a403a59384.png,NBI/train/images/gas_f4d883a403a59384.jpg,NBI/train/masks/gas_f4d883a403a59384.png,0.12804084380610412,large_>=10%
NBI,train,gas_f4df9ace7d3e9c6,NBI/images/gas_f4df9ace7d3e9c6.jpg,NBI/masks/gas_f4df9ace7d3e9c6.png,NBI/train/images/gas_f4df9ace7d3e9c6.jpg,NBI/train/masks/gas_f4df9ace7d3e9c6.png,0.4622143817204301,large_>=10%
NBI,train,gas_f53054f4c534edae,NBI/images/gas_f53054f4c534edae.jpg,NBI/masks/gas_f53054f4c534edae.png,NBI/train/images/gas_f53054f4c534edae.jpg,NBI/train/masks/gas_f53054f4c534edae.png,0.389801657785672,large_>=10%
NBI,train,gas_f5659f90f14ada61,NBI/images/gas_f5659f90f14ada61.jpg,NBI/masks/gas_f5659f90f14ada61.png,NBI/train/images/gas_f5659f90f14ada61.jpg,NBI/train/masks/gas_f5659f90f14ada61.png,0.732799777942265,large_>=10%
NBI,train,gas_f58eb2d018e807ad,NBI/images/gas_f58eb2d018e807ad.jpg,NBI/masks/gas_f58eb2d018e807ad.png,NBI/train/images/gas_f58eb2d018e807ad.jpg,NBI/train/masks/gas_f58eb2d018e807ad.png,0.6520337746858169,large_>=10%
NBI,train,gas_f5b93058bc5ba91b,NBI/images/gas_f5b93058bc5ba91b.jpg,NBI/masks/gas_f5b93058bc5ba91b.png,NBI/train/images/gas_f5b93058bc5ba91b.jpg,NBI/train/masks/gas_f5b93058bc5ba91b.png,0.2037858422939068,large_>=10%
NBI,train,gas_f5c2fef23217c3ce,NBI/images/gas_f5c2fef23217c3ce.jpg,NBI/masks/gas_f5c2fef23217c3ce.png,NBI/train/images/gas_f5c2fef23217c3ce.jpg,NBI/train/masks/gas_f5c2fef23217c3ce.png,0.37040770609318996,large_>=10%
NBI,train,gas_f5c43c1e8e0d856e,NBI/images/gas_f5c43c1e8e0d856e.jpg,NBI/masks/gas_f5c43c1e8e0d856e.png,NBI/train/images/gas_f5c43c1e8e0d856e.jpg,NBI/train/masks/gas_f5c43c1e8e0d856e.png,0.671141353046595,large_>=10%
NBI,train,gas_f5e97f3a3be0f58c,NBI/images/gas_f5e97f3a3be0f58c.jpg,NBI/masks/gas_f5e97f3a3be0f58c.png,NBI/train/images/gas_f5e97f3a3be0f58c.jpg,NBI/train/masks/gas_f5e97f3a3be0f58c.png,0.35665042562724014,large_>=10%
NBI,train,gas_f606a1fa07fa7685,NBI/images/gas_f606a1fa07fa7685.jpg,NBI/masks/gas_f606a1fa07fa7685.png,NBI/train/images/gas_f606a1fa07fa7685.jpg,NBI/train/masks/gas_f606a1fa07fa7685.png,0.11127131956912029,large_>=10%
NBI,train,gas_f6107f8315ea7987,NBI/images/gas_f6107f8315ea7987.jpg,NBI/masks/gas_f6107f8315ea7987.png,NBI/train/images/gas_f6107f8315ea7987.jpg,NBI/train/masks/gas_f6107f8315ea7987.png,0.7034001128668171,large_>=10%
NBI,train,gas_f654936f7939c9bd,NBI/images/gas_f654936f7939c9bd.jpg,NBI/masks/gas_f654936f7939c9bd.png,NBI/train/images/gas_f654936f7939c9bd.jpg,NBI/train/masks/gas_f654936f7939c9bd.png,0.33457345706618963,large_>=10%
NBI,train,gas_f65634f43341e5c3,NBI/images/gas_f65634f43341e5c3.jpg,NBI/masks/gas_f65634f43341e5c3.png,NBI/train/images/gas_f65634f43341e5c3.jpg,NBI/train/masks/gas_f65634f43341e5c3.png,0.3019178082191781,large_>=10%
NBI,train,gas_f6571aa3979f301,NBI/images/gas_f6571aa3979f301.jpg,NBI/masks/gas_f6571aa3979f301.png,NBI/train/images/gas_f6571aa3979f301.jpg,NBI/train/masks/gas_f6571aa3979f301.png,0.2622466216216216,large_>=10%
NBI,train,gas_f66413a6c5666489,NBI/images/gas_f66413a6c5666489.jpg,NBI/masks/gas_f66413a6c5666489.png,NBI/train/images/gas_f66413a6c5666489.jpg,NBI/train/masks/gas_f66413a6c5666489.png,0.16601422491039428,large_>=10%
NBI,train,gas_f685f5d6dfee40c3,NBI/images/gas_f685f5d6dfee40c3.jpg,NBI/masks/gas_f685f5d6dfee40c3.png,NBI/train/images/gas_f685f5d6dfee40c3.jpg,NBI/train/masks/gas_f685f5d6dfee40c3.png,0.3605230734767025,large_>=10%
